Conference,Year,Title,Authors,PDF Link,Code,status_code,Data,File name,Comments,Assigned To
AsiaCCS,2017,Automatically Inferring Malware Signatures for Anti-Virus Assisted Attacks,"Christian Wressnegger,Kevin Freeman,Fabian Yamaguchi,Konrad Rieck",https://dl.acm.org/doi/pdf/10.1145/3052973.3053002,,,,Christian_Wressnegger_2017.pdf,,
AsiaCCS,2017,PayBreak: Defense Against Cryptographic Ransomware,"Eugene Kolodenker,William Koch,Gianluca Stringhini,Manuel Egele",https://dl.acm.org/doi/pdf/10.1145/3052973.3053035,,,,Eugene_Kolodenker_2017.pdf,,
AsiaCCS,2017,SPOKE: Scalable Knowledge Collection and Attack Surface Analysis of Access Control Policy for Security Enhanced Android,"Ruowen Wang,Ahmed M. Azab,William Enck,Ninghui Li,Peng Ning,Xun Chen,Wenbo Shen,Yueqiang Cheng",https://dl.acm.org/doi/pdf/10.1145/3052973.3052991,,,,Ruowen_Wang_2017.pdf,,
AsiaCCS,2017,Android Database Attacks Revisited,"Behnaz Hassanshahi,Roland H.C. Yap",https://dl.acm.org/doi/pdf/10.1145/3052973.3052994,,,,Behnaz_Hassanshahi_2017.pdf,,
AsiaCCS,2017,TriFlow: Triaging Android Applications using Speculative Information Flows,"Omid Mirzaei,Guillermo Suarez-Tangil,Juan Tapiador,Jose M. de Fuentes",https://dl.acm.org/doi/pdf/10.1145/3052973.3053001,https://github.com/OMirzaei/TriFlow,200,,Omid_Mirzaei_2017.pdf,,
AsiaCCS,2017,Secure Integration of Web Content and Applications on Commodity Mobile Operating Systems,"Drew Davidson,Yaohui Chen,Franklin George,Long Lu,Somesh Jha",https://dl.acm.org/doi/pdf/10.1145/3052973.3052998,,,,Drew_Davidson_2017.pdf,,
AsiaCCS,2017,DroidForensics: Accurate Reconstruction of Android Attacks via Multi-layer Forensic Logging,"Xingzi Yuan,Omid Setayeshfar,Hongfei Yan,Pranav Panage,Xuetao Wei,Kyu Hyung Lee",https://dl.acm.org/doi/pdf/10.1145/3052973.3052984,,,,Xingzi_Yuan_2017.pdf,,
AsiaCCS,2017,DroidPill: Pwn Your Daily-Use Apps,"Chaoting Xuan,Gong Chen,Erich Stuntebeck",https://dl.acm.org/doi/pdf/10.1145/3052973.3052986,,,,Chaoting_Xuan_2017.pdf,,
AsiaCCS,2017,Securing Memory Encryption and Authentication Against Side-Channel Attacks Using Unprotected Primitives,"Thomas Unterluggauer,Mario Werner,Stefan Mangard",https://dl.acm.org/doi/pdf/10.1145/3052973.3052985,,,,Thomas_Unterluggauer_2017.pdf,,
AsiaCCS,2017,Don't Skype & Type!: Acoustic Eavesdropping in Voice-Over-IP,"Alberto Compagno,Mauro Conti,Daniele Lain,Gene Tsudik",https://dl.acm.org/doi/pdf/10.1145/3052973.3053005,https://github.com/SPRITZ-Research-Group/Skype-Type,200,,Alberto_Compagno_2017.pdf,,
AsiaCCS,2017,Hit by the Bus: QoS Degradation Attack on Android,"Mehmet Sinan Inci,Thomas Eisenbarth,Berk Sunar",https://dl.acm.org/doi/pdf/10.1145/3052973.3053028,,,,Mehmet_Sinan_Inci_2017.pdf,,
AsiaCCS,2017,DRIVE: Dynamic Runtime Integrity Verification and Evaluation,Andre Rein,https://dl.acm.org/doi/pdf/10.1145/3052973.3052975,,,,Andre_Rein_2017.pdf,,
AsiaCCS,2017,An Attack Against Message Authentication in the ERTMS Train to Trackside Communication Protocols,"Tom Chothia,Mihai Ordean,Joeri de Ruiter,Richard J. Thomas",https://dl.acm.org/doi/pdf/10.1145/3052973.3053027,,,,Tom_Chothia_2017.pdf,,
AsiaCCS,2017,Using Program Analysis to Synthesize Sensor Spoofing Attacks,"Ivan Pustogarov,Thomas Ristenpart,Vitaly Shmatikov",https://dl.acm.org/doi/pdf/10.1145/3052973.3053038,,,,Ivan_Pustogarov_2017.pdf,,
AsiaCCS,2017,SCM: Secure Code Memory Architecture,"Ruan de Clercq,Ronald de Keulenaer,Pieter Maena,Bart Preneel,Bjorn De Sutter,Ingrid Verbauwhede",https://dl.acm.org/doi/pdf/10.1145/3052973.3053044,,,,Ruan_de_Clercq_2017.pdf,,
AsiaCCS,2017,Group Signatures with Time-bound Keys Revisited: A New Model and an Efficient Construction,"Keita Emura,Takuya Hayashi,Ai Ishida",https://dl.acm.org/doi/pdf/10.1145/3052973.3052979,,,,Takuya_Hayashi_2017.pdf,,
AsiaCCS,2017,Almost Universal Forgery Attacks on the COPA and Marble Authenticated Encryption Algorithms,Jiqiang Lu,https://dl.acm.org/doi/pdf/10.1145/3052973.3052981,,,,Jiqiang_Lu_2017.pdf,,
AsiaCCS,2017,A Terrorist-fraud Resistant and Extractor-free Anonymous Distance-bounding Protocol,"Gildas Avoine,Xavier Bultel,Sébastien Gambs,David Gérault,Pascal Lafourcade,Cristina Onete,Jean-Marc Robert",https://dl.acm.org/doi/pdf/10.1145/3052973.3053000,,,,Xavier_Bultel_2017.pdf,,
AsiaCCS,2017,Heterogeneous Rainbow Table Widths Provide Faster Cryptanalyses,"Gildas Avoine,Xavier Carpent",https://dl.acm.org/doi/pdf/10.1145/3052973.3053030,,,,Gildas_Avoine_2017.pdf,,
AsiaCCS,2017,An Efficient KP-ABE with Short Ciphertexts in Prime OrderGroups under Standard Assumption,"Jongkil Kim,Willy Susilo,Fuchun Guo,Man Ho Au,Surya Nepal",https://dl.acm.org/doi/pdf/10.1145/3052973.3053003,,,,Jongkil_Kim_2017.pdf,,
AsiaCCS,2017,"SECRET: On the Feasibility of a Secure, Efficient, and Collaborative Real-Time Web Editor","Dennis Felsch,Christian Mainka,Vladislav Mladenov,Jörg Schwenk",https://dl.acm.org/doi/pdf/10.1145/3052973.3052982,https://github.com/RUB-NDS/SECRET/,200,,Dennis_Felsch_2017.pdf,,
AsiaCCS,2017,WedgeTail: An Intrusion Prevention System for the Data Plane of Software Defined Networks,"Arash Shaghaghi,Mohamed Ali Kaafar,Sanjay Jha",https://dl.acm.org/doi/pdf/10.1145/3052973.3053039,,,,Arash_Shaghaghi_2017.pdf,,
AsiaCCS,2017,The Case for In-Network Replay Suppression,"Taeho Lee,Christos Pappas,Adrian Perrig,Virgil Gligor,Yih-Chun Hu",https://dl.acm.org/doi/pdf/10.1145/3052973.3052988,,,,Taeho_Lee_2017.pdf,,
AsiaCCS,2017,Taming Asymmetric Network Delays for Clock Synchronization Using Power Grid Voltage,"Dima Rabadi,Rui Tan,David K.Y. Yau,Sreejaya Viswanathan",https://dl.acm.org/doi/pdf/10.1145/3052973.3053020,,,,Dima_Rabadi_2017.pdf,,
AsiaCCS,2017,Accurate Manipulation of Delay-based Internet Geolocation,"AbdelRahman Abdou,Ashraf Matrawy,Paul C. van Oorschot",https://dl.acm.org/doi/pdf/10.1145/3052973.3052993,,,,Abdelrahman_Abdou_2017.pdf,,
AsiaCCS,2017,BRIDEMAID: An Hybrid Tool for Accurate Detection of Android Malware,"Fabio Martinelli,Francesco Mercaldo,Andrea Saracino",https://dl.acm.org/doi/pdf/10.1145/3052973.3055156,,,,Fabio_Martinelli_2017.pdf,,
AsiaCCS,2017,How Discover a Malware using Model Checking,"Fabio Martinelli,Francesco Mercaldo,Vittoria Nardone,Antonella Santone",https://dl.acm.org/doi/pdf/10.1145/3052973.3055157,,,,Vittoria_Nardone_2017.pdf,,
AsiaCCS,2017,Enabling End-Users to Protect their Privacy,"Mahmoud Barhamgi,Mu Yang,Chia-Mu Yu,Yijun Yu,Arosha K. Bandara,Djamal Benslimane,Bashar Nuseibeh",https://dl.acm.org/doi/pdf/10.1145/3052973.3055154,,,,Mahmoud_Barhamgi_2017.pdf,,
AsiaCCS,2017,Detecting Inter-App Information Leakage Paths,"Shweta Bhandari,Frederic Herbreteau,Vijay Laxmi,Akka Zemmari,Partha S. Roop,Manoj Singh Gaur",https://dl.acm.org/doi/pdf/10.1145/3052973.3055163,,,,Shweta_Bhandari_2017.pdf,,
AsiaCCS,2017,Detection of Information Leaks via Reflection in Android Apps,"Jyoti Gajrani,Li Li,Vijay Laxmi,Meenakshi Tripathi,Manoj Singh Gaur,Mauro Conti",https://dl.acm.org/doi/pdf/10.1145/3052973.3055162,,,,Jyoti_Gajrani_2017.pdf,,
AsiaCCS,2017,Localization of Spoofing Devices using a Large-scale Air Traffic Surveillance System,"Kai Jansen,Matthias Schäfer,Vincent Lenders,Christina Pöpper,Jens Schmitt",https://dl.acm.org/doi/pdf/10.1145/3052973.3055158,,,,Kai_Jansen_2017.pdf,,
AsiaCCS,2017,Traffic Analysis Attacks in Anonymity Networks,"Katharina Siobhan Kohls,Christina Poepper",https://dl.acm.org/doi/pdf/10.1145/3052973.3055159,,,,Katharina_Kohls_2017.pdf,,
AsiaCCS,2017,Quantitative Security Assessment Method based on Entropy for Moving Target Defense,"Duohe Ma,Liming Wang,Cheng Lei,Zhen Xu,Hongqi Zhang,Meng Li",https://dl.acm.org/doi/pdf/10.1145/3052973.3055161,,,,Duohe_Ma_2017.pdf,,
AsiaCCS,2017,A Behavioral Biometric Authentication Framework on Smartphones,"Ahmed Mahfouz,Tarek M. Mahmoud,Ahmed Sharaf Eldin",https://dl.acm.org/doi/pdf/10.1145/3052973.3055160,,,,Ahmed_Mahfouz_2017.pdf,,
AsiaCCS,2017,"A Secure, Practical & Safe Packet Spoofing Service",Will Scott,https://dl.acm.org/doi/pdf/10.1145/3052973.3055155,https://github.com/willscott/sp3,200,,will_scott_2017.pdf,,
AsiaCCS,2018,DeWiCam: Detecting Hidden Wireless Cameras via Smartphones,"Yushi Cheng,Xiaoyu Ji,Tianyang Lu,Wenyuan Xu",https://dl.acm.org/doi/pdf/10.1145/3196494.3196509,,,,Yushi_Cheng_2018.pdf,,
AsiaCCS,2018,Leaky Wires: Information Leakage and Covert Communication Between FPGA Long Wires,"Ilias Giechaskiel,Kasper B. Rasmussen,Ken Eguro",https://dl.acm.org/doi/pdf/10.1145/3196494.3196518,,,,Ilias_Giechaskiel_2018.pdf,,
AsiaCCS,2018,HlcAuth: Key-free and Secure Communications via Home-Limited Channel,"Chaohao Li,Xiaoyu Ji,Xinyan Zhou,Juchuan Zhang,Jing Tian,Yanmiao Zhang,Wenyuan Xu",https://dl.acm.org/doi/pdf/10.1145/3196494.3196499,,,,Chaohao_Li_2018.pdf,,
AsiaCCS,2018,Ciphertext Integrity with Misuse and Leakage: Definition and Efficient Constructions with Symmetric Primitives,"Francesco Berti,François Koeune,Olivier Pereira,Thomas Peters,François-Xavier Standaert",https://dl.acm.org/doi/pdf/10.1145/3196494.3196525,,,,Francesco_Berti_2018.pdf,,
AsiaCCS,2018,On the Memory-Hardness of Data-Independent Password-Hashing Functions,"Joel Alwen,Peter Gazi,Chethan Kamath,Karen Klein,Georg Osang,Krzysztof Pietrzak,Lenoid Reyzin,Michal Rolinek,Michal Rybar",https://dl.acm.org/doi/pdf/10.1145/3196494.3196534,,,,Joel_Alwen_2018.pdf,,
AsiaCCS,2018,Non-interactive and Output Expressive Private Comparison from Homomorphic Encryption,"Wen-jie Lu,Jun-jie Zhou,Jun Sakuma",https://dl.acm.org/doi/pdf/10.1145/3196494.3196503,https://github.com/fionser/XCMP,200,,Wenjie_Lu_2018.pdf,,
AsiaCCS,2018,The Personal Identification Chord: A Four ButtonAuthentication System for Smartwatches,"Ian Oakley,Jun Ho Huh,Junsung Cho,Geumhwan Cho,Rasel Islam,Hyoungshick Kim",https://dl.acm.org/doi/pdf/10.1145/3196494.3196555,,,,Ian_Oakley_2018.pdf,,
AsiaCCS,2018,2MA: Verifying Voice Commands via Two Microphone Authentication,"Logan Blue,Hadi Abdullah,Luis Vargas,Patrick Traynor",https://dl.acm.org/doi/pdf/10.1145/3196494.3196545,,,,Logan_Blue_2018.pdf,,
AsiaCCS,2018,Beat-PIN: A User Authentication Mechanism for Wearable Devices Through Secret Beats,"Ben Hutchins,Anudeep Reddy,Wenqiang Jin,Michael Zhou,Ming Li,Lei Yang",https://dl.acm.org/doi/pdf/10.1145/3196494.3196543,,,,Ben_Hutchins_2018.pdf,,
AsiaCCS,2018,iOracle: Automated Evaluation of Access Control Policies in iOS,"Luke Deshotels,Razvan Deaconescu,Costin Carabas,Iulia Manda,William Enck,Mihai Chiroiu,Ninghui Li,Ahmad-Reza Sadeghi",https://dl.acm.org/doi/pdf/10.1145/3196494.3196527,,,,Luke_Deshotels_2018.pdf,,
AsiaCCS,2018,Source Attribution of Cryptographic API Misuse in Android Applications,"Ildar Muslukhov,Yazan Boshmaf,Konstantin Beznosov",https://dl.acm.org/doi/pdf/10.1145/3196494.3196538,https://github.com/iim/binsight,200,,Ildar_Muslukhov_2018.pdf,,
AsiaCCS,2018,Don't throw me away: Threats Caused by the Abandoned Internet Resources Used by Android Apps,"Elkana Pariwono,Daiki Chiba,Mitsuaki Akiyama,Tatsuya Mori",https://dl.acm.org/doi/pdf/10.1145/3196494.3196554,,,,Elkana_Pariwono_2018.pdf,,
AsiaCCS,2018,Protecting Intellectual Property of Deep Neural Networks with Watermarking,"Jialong Zhang,Zhongshu Gu,Jiyong Jang,Hui Wu,Marc Ph. Stoecklin,Heqing Huang,Ian Molloy",https://dl.acm.org/doi/pdf/10.1145/3196494.3196550,,,,Jialong_Zhang_2018.pdf,,
AsiaCCS,2018,Towards Fast and Semi-supervised Identification of Smart Meters Launching Data Falsification Attacks,"Shameek Bhattacharjee,Aditya Thakur,Sajal K. Das",https://dl.acm.org/doi/pdf/10.1145/3196494.3196551,,,,Shameek_Bhattacharjee_2018.pdf,,
AsiaCCS,2018,Detecting Malicious PowerShell Commands using Deep Neural Networks,"Danny Hendler,Shay Kels,Amir Rubin",https://dl.acm.org/doi/pdf/10.1145/3196494.3196511,,,,Danny_Hendler_2018.pdf,,
AsiaCCS,2018,Detection under Privileged Information,"Z. Berkay Celik,Patrick McDaniel,Rauf Izmailov,Nicolas Papernot,Ryan Sheatsley,Raquel Alvarez,Ananthram Swami",https://dl.acm.org/doi/pdf/10.1145/3196494.3196502,,,,Berkay_Celik_2018.pdf,,
AsiaCCS,2018,Entwining Sanitization and Personalization on Databases,"Sébastien Gambs,Julien Lolive,Jean-Marc Robert",https://dl.acm.org/doi/pdf/10.1145/3196494.3196536,,,,Sebastien_Gambs_2018.pdf,,
AsiaCCS,2018,Large-Scale Privacy-Preserving Statistical Computations for Distributed Genome-Wide Association Studies,"Oleksandr Tkachenko,Christian Weinert,Thomas Schneider,Kay Hamacher",https://dl.acm.org/doi/pdf/10.1145/3196494.3196541,,,,Oleksandr_Tkachenko_2018.pdf,,
AsiaCCS,2018,Secure Similar Sequence Query on Outsourced Genomic Data,"Ke Cheng,Yantian Hou,Liangmin Wang",https://dl.acm.org/doi/pdf/10.1145/3196494.3196535,,,,Ke_Cheng_2018.pdf,,
AsiaCCS,2018,A Linear Distinguisher and its Application for Analyzing Privacy-Preserving Transformation Used in Verifiable (Outsourced) Computation,"Liang Zhao,Liqun Chen",https://dl.acm.org/doi/pdf/10.1145/3196494.3196505,,,,Liang_Zhao_2018.pdf,,
AsiaCCS,2018,FBSleuth: Fake Base Station Forensics via Radio Frequency Fingerprinting,"Zhou Zhuang,Xiaoyu Ji,Taimin Zhang,Juchuan Zhang,Wenyuan Xu,Zhenhua Li,Yunhao Liu",https://dl.acm.org/doi/pdf/10.1145/3196494.3196521,,,,Zhou_Zhuang_2018.pdf,,
AsiaCCS,2018,Augmenting Telephone Spam Blacklists by Mining Large CDR Datasets,"Jienan Liu,Babak Rahbarinia,Roberto Perdisci,Haitao Du,Li Su",https://dl.acm.org/doi/pdf/10.1145/3196494.3196553,,,,Jienan_Liu_2018.pdf,,
AsiaCCS,2018,Towards Measuring the Role of Phone Numbers in Twitter-Advertised Spam,"Payas Gupta,Roberto Perdisci,Mustaque Ahamad",https://dl.acm.org/doi/pdf/10.1145/3196494.3196516,,,,Payas_Gupta_2018.pdf,,
AsiaCCS,2018,Use-After-FreeMail: Generalizing the Use-After-Free Problem and Applying it to Email Services,"Daniel Gruss,Michael Schwarz,Matthias Wübbeling,Simon Guggi,Timo Malderle,Stefan More,Moritz Lipp",https://dl.acm.org/doi/pdf/10.1145/3196494.3196514,,,,Daniel_Gruss_2018.pdf,,
AsiaCCS,2018,Temporal Consistency of Integrity-Ensuring Computations and Applications to Embedded Systems Security,"Xavier Carpent,Karim Eldefrawy,Norrathep Rattanavipanon,Gene Tsudik",https://dl.acm.org/doi/pdf/10.1145/3196494.3196526,,,,Xavier_Carpent_2018.pdf,,
AsiaCCS,2018,SALAD: Secure and Lightweight Attestation of Highly Dynamic and Disruptive Networks,"Florian Kohnhäuser,Niklas Büscher,Stefan Katzenbeisser",https://dl.acm.org/doi/pdf/10.1145/3196494.3196544,,,,Florian_Kohnhäuser_2018.pdf,,
AsiaCCS,2018,Can You Trust Your Encrypted Cloud?: An Assessment of SpiderOakONE's Security,"Anders P. K. Dalskov,Claudio Orlandi",https://dl.acm.org/doi/pdf/10.1145/3196494.3196547,,,,Anders_Dalskov_2018.pdf,,
AsiaCCS,2018,On the Strategy and Behavior of Bitcoin Mining with N-attackers,"Hanqing Liu,Na Ruan,Rongtian Du,Weijia Jia",https://dl.acm.org/doi/pdf/10.1145/3196494.3196512,,,,Hanqing_Liu_2018.pdf,,
AsiaCCS,2018,A Leak-Resilient Dual Stack Scheme for Backward-Edge Control-Flow Integrity,"Philipp Zieris,Julian Horsch",https://dl.acm.org/doi/pdf/10.1145/3196494.3196531,https://github.com/llvm-return-stack,200,,Philipp_Zieris_2018.pdf,,
AsiaCCS,2018,CUP: Comprehensive User-Space Protection for C/C++,"Nathan Burow,Derrick McKee,Scott A. Carr,Mathias Payer",https://dl.acm.org/doi/pdf/10.1145/3196494.3196540,https://github.com/HexHive/CUP,200,,Nathan_Burow_2018.pdf,,
AsiaCCS,2018,BCD: Decomposing Binary Code Into Components Using Graph-Based Clustering,"Vishal Karande,Swarup Chandra,Zhiqiang Lin,Juan Caballero,Latifur Khan,Kevin Hamlen",https://dl.acm.org/doi/pdf/10.1145/3196494.3196504,,,,Vishal_Karande_2018.pdf,,
AsiaCCS,2018,To Intercept or Not to Intercept: Analyzing TLS Interception in Network Appliances,"Louis Waked,Mohammad Mannan,Amr Youssef",https://dl.acm.org/doi/pdf/10.1145/3196494.3196528,,,,Louis_Waked_2018.pdf,,
AsiaCCS,2018,Software-Defined Firewall: Enabling Malware Traffic Detection and Programmable Security Control,"Shang Gao,Zecheng Li,Yuan Yao,Bin Xiao,Songtao Guo,Yuanyuan Yang",https://dl.acm.org/doi/pdf/10.1145/3196494.3196519,,,,Shang_Gao_2018.pdf,,
AsiaCCS,2018,Where's Wally?: How to Privately Discover your Friends on the Internet,"Panagiotis Papadopoulos,Antonios A. Chariton,Elias Athanasopoulos,Evangelos P. Markatos",https://dl.acm.org/doi/pdf/10.1145/3196494.3196496,https://github.com/panpap/PROUD,200,,Panagiotis_Papadopoulos_2018.pdf,,
AsiaCCS,2018,You Are Your Photographs: Detecting Multiple Identities of Vendors in the Darknet Marketplaces,"Xiangwen Wang,Peng Peng,Chun Wang,Gang Wang",https://dl.acm.org/doi/pdf/10.1145/3196494.3196529,,,,Xiangwen_Wang_2018.pdf,,
AsiaCCS,2018,Investigating Web Defacement Campaigns at Large,"Federico Maggi,Marco Balduzzi,Ryan Flores,Lion Gu,Vincenzo Ciancaglini",https://dl.acm.org/doi/pdf/10.1145/3196494.3196542,,,,Federico_Maggi_2018.pdf,,
AsiaCCS,2018,Hardware Performance Counters Can Detect Malware: Myth or Fact?,"Boyou Zhou,Anmol Gupta,Rasoul Jahanshahi,Manuel Egele,Ajay Joshi",https://dl.acm.org/doi/pdf/10.1145/3196494.3196515,https://github.com/bu-icsg/Hardware_Performance_Counters_Can_Detect_Malware_Myth_or_Fact,200,,Boyou_Zhou_2018.pdf,,
AsiaCCS,2018,le-git-imate: Towards Verifiable Web-based Git Repositories,"Hammad Afzali,Santiago Torres-Arias,Reza Curtmola,Justin Cappos",https://dl.acm.org/doi/pdf/10.1145/3196494.3196523,,,,Hammad_Afzali_2018.pdf,,
AsiaCCS,2018,NoisePrint: Attack Detection Using Sensor and Process Noise Fingerprint in Cyber Physical Systems,"Chuadhry Mujeeb Ahmed,Martin Ochoa,Jianying Zhou,Aditya P. Mathur,Rizwan Qadeer,Carlos Murguia,Justin Ruths",https://dl.acm.org/doi/pdf/10.1145/3196494.3196532,,,,Chuadhry_Ahmed_2018.pdf,,
AsiaCCS,2018,Electromagnetic Induction Attacks Against Embedded Systems,"Jayaprakash Selvaraj,Gökçen Yılmaz Dayanıklı,Neelam Prabhu Gaunkar,David Ware,Ryan M. Gerdes,Mani Mina",https://dl.acm.org/doi/pdf/10.1145/3196494.3196556,,,,Jayaprakash_Selvaraj_2018.pdf,,
AsiaCCS,2018,Sensor CON-Fusion: Defeating Kalman Filter in Signal Injection Attack,"Shoei Nashimoto,Daisuke Suzuki,Takeshi Sugawara,Kazuo Sakiyama",https://dl.acm.org/doi/pdf/10.1145/3196494.3196506,,,,Shoei_Nashimoto_2018.pdf,,
AsiaCCS,2018,TABOR: A Graphical Model-based Approach for Anomaly Detection in Industrial Control Systems,"Qin Lin,Sridha Adepu,Sicco Verwer,Aditya Mathur",https://dl.acm.org/doi/pdf/10.1145/3196494.3196546,,,,Qin_Lin_2018.pdf,,
AsiaCCS,2018,SecSAKE: Towards Secure and Efficient Outsourcing of Clinical MRI Reconstruction,"Zihao Shan,Zhan Qin,Leslie Ying,Kui Ren",https://dl.acm.org/doi/pdf/10.1145/3196494.3196513,,,,Zihao_Shan_2018.pdf,,
AsiaCCS,2018,Highly-Efficient Fully-Anonymous Dynamic Group Signatures,"David Derler,Daniel Slamanig",https://dl.acm.org/doi/pdf/10.1145/3196494.3196507,,,,David_Derler_2018.pdf,,
AsiaCCS,2018,Direct Anonymous Attestation with Efficient Verifier-Local Revocation for Subscription System,"Vireshwar Kumar,He Li,Noah Luther,Pranav Asokan,Jung-Min (Jerry) Park,Kaigui Bian,Martin B. H. Weiss,Taieb Znati",https://dl.acm.org/doi/pdf/10.1145/3196494.3196497,,,,Vireshwar_Kumar_2018.pdf,,
AsiaCCS,2018,Single Trace Attack Against RSA Key Generation in Intel SGX SSL,"Samuel Weiser,Raphael Spreitzer,Lukas Bodner",https://dl.acm.org/doi/pdf/10.1145/3196494.3196524,,,,Samuel_Weiser_2018.pdf,,
AsiaCCS,2018,"Automated Detection, Exploitation, and Elimination of Double-Fetch Bugs using Modern CPU Features","Michael Schwarz,Daniel Gruss,Moritz Lipp,Clémentine Maurice,Thomas Schuster,Anders Fogh,Stefan Mangard",https://dl.acm.org/doi/pdf/10.1145/3196494.3196508,https://github.com/IAIK/libdropit,200,,Michael_Schwarz_2018.pdf,,
AsiaCCS,2018,Leveraging Hardware Transactional Memory for Cache Side-Channel Defenses,"Sanchuan Chen,Fangfei Liu,Zeyu Mi,Yinqian Zhang,Ruby B. Lee,Haibo Chen,XiaoFeng Wang",https://dl.acm.org/doi/pdf/10.1145/3196494.3196501,,,,Sanchuan_Chen_2018.pdf,,
AsiaCCS,2018,Cybercrime After the Sunrise: A Statistical Analysis of DNS Abuse in New gTLDs,"Maciej Korczynski,Maarten Wullink,Samaneh Tajalizadehkhoob,Giovane C. M. Moura,Arman Noroozian,Drew Bagley,Cristian Hesselman",https://dl.acm.org/doi/pdf/10.1145/3196494.3196548,,,,Maciej_Korczynski_2018.pdf,,
AsiaCCS,2018,Who is knocking on the Telnet Port: A Large-Scale Empirical Study of Network Scanning,"Hwanjo Heo,Seungwon Shin",https://dl.acm.org/doi/pdf/10.1145/3196494.3196537,,,,Hwanjo_Heo_2018.pdf,,
AsiaCCS,2018,Towards Sustainable Evolution for the TLS Public-Key Infrastructure,"Taeho Lee,Christos Pappas,Pawel Szalachowski,Adrian Perrig",https://dl.acm.org/doi/pdf/10.1145/3196494.3196520,,,,Taeho_Lee_2018.pdf,,
AsiaCCS,2018,No One In The Middle: Enabling Network Access Control Via Transparent Attribution,"Jeremy Erickson,Qi Alfred Chen,Xiaochen Yu,Erinjen Lin,Robert Levy,Z. Morley Mao",https://dl.acm.org/doi/pdf/10.1145/3196494.3196498,,,,Jeremy_Erickson_2018.pdf,,
AsiaCCS,2018,Achieving Flexibility for ABE with Outsourcing via Proxy Re-Encryption,"Zuoxia Yu,Man Ho Au,Rupeng Yang,Junzuo Lai,Qiuliang Xu",https://dl.acm.org/doi/pdf/10.1145/3196494.3196557,,,,Zuoxia_Yu_2018.pdf,,
AsiaCCS,2018,Pseudoentropic Isometries: A New Framework for Fuzzy Extractor Reusability,"Quentin Alamélou,Paul-Edmond Berthier,Chloé Cachet,Stéphane Cauchie,Benjamin Fuller,Philippe Gaborit,Sailesh Simhadri",https://dl.acm.org/doi/pdf/10.1145/3196494.3196530,https://github.com/benjaminfuller/CompFE/blob/main/PythonImpl/RPISetDifference.py,404,,Quentin_Alamelou_2018.pdf,,
AsiaCCS,2018,Efficient Two-level Homomorphic Encryption in Prime-order Bilinear Groups and A Fast Implementation in WebAssembly,"Nuttapong Attrapadung,Goichiro Hanaoka,Shigeo Mitsunari,Yusuke Sakai,Kana Shimizu,Tadanori Teruya",https://dl.acm.org/doi/pdf/10.1145/3196494.3196552,"https://github.com/herumi/mcl
https://herumi.github.io/she-wasm/",,,Nuttapong_Attrapadung_2018.pdf,,
