Conference,Year,Title,Authors,PDF Link,File name,Code,Data,status_code,Comments,Assigned To
ACSAC,2022,DRAGON: Deep Reinforcement Learning for Autonomous Grid Operation and Attack Detection,"Matthew Landen, Keywhan Chung, Moses Ike, Sarah Mackay, Jean-Paul Watson, Wenke Lee",https://dl.acm.org/doi/pdf/10.1145/3564625.3567969,matthew_landen_2022,https://github.com/mlanden/Dragon-Hyperparameters,,,,
ACSAC,2022,Randezvous: Making Randomization Effective on MCUs,"Zhuojia Shen, Komail Dharsee, John Criswell",https://dl.acm.org/doi/pdf/10.1145/3564625.3567970,zhuojia_shen_2022,https://github.com/URSec/Randezvous,,200,,
ACSAC,2022,Local Power Grids at Risk – An Experimental and Simulation-based Analysis of Attacks on Vehicle-To-Grid Communication,"Maria Zhdanova, Julian Urbansky, Anne Hagemeier, Daniel Zelle, Isabelle Herrmann, H\",https://dl.acm.org/doi/pdf/10.1145/3564625.3568136,maria_zhdanova_2022,,,,,
ACSAC,2022,Play the Imitation Game: Model Extraction Attack against Autonomous Driving Localization,"Qifan Zhang, Junjie Shen, Mingtian Tan, Zhe Zhou, Zhou Li, Qi Alfred Chen, Haipeng Zhang",https://dl.acm.org/doi/pdf/10.1145/3564625.3567977,qifan_zhang_2022,,,,,
ACSAC,2022,Towards Practical Application-level Support for Privilege Separation,"Nik Sultana, Henry Zhu, Ke Zhong, Zhilei Zheng, Ruijie Mao, Digvijaysinh Chauhan, Stephen Carrasquillo, Junyong Zhao, Lei Shi, Nikos Vasilakis, Boon Thau Loo",https://dl.acm.org/doi/pdf/10.1145/3564625.3564664,nik_sultana_2022,,,,,
ACSAC,2022,Formal Modeling and Security Analysis for Intra-level Privilege Separation,"Yinggang Guo, Zicheng Wang, Bingnan Zhong, Qingkai Zeng",https://dl.acm.org/doi/pdf/10.1145/3564625.3567984,yinggang_guo_2022,https://github.com/gyg128/Privilege-Centric-Model,,200,,
ACSAC,2022,Designing a Provenance Analysis for SGX Enclaves,"Flavio Toffalini, Mathias Payer, Jianying Zhou, Lorenzo Cavallaro",https://dl.acm.org/doi/pdf/10.1145/3564625.3567994,flavio_toffalini_2022,https://github.com/tregua87/sgxmonitor-artifact,,200,,
ACSAC,2022,Cloak: Transitioning States on Legacy Blockchains Using Secure and Publicly Verifiable Off-Chain Multi-Party Computation,"Qian Ren, Yingjun Wu, Han Liu, Yue Li, Anne Victor, Hong Lei, Lei Wang, Bangdao Chen",https://dl.acm.org/doi/pdf/10.1145/3564625.3567995,qian_ren_2022,https://github.com/OxHainan/cloak,,200,,
ACSAC,2022,Stopping Silent Sneaks: Defending against Malicious Mixes with Topological Engineering,"Xinshu Ma, Florentin Rochet, Tariq Elahi",https://dl.acm.org/doi/pdf/10.1145/3564625.3567996,xinshu_ma_2022,https://github.com/sus0pid/BowTie-Artifacts,,200,,
ACSAC,2022,Learning from Failures: Secure and Fault-Tolerant Aggregation for Federated Learning,"Mohamad Mansouri,Melek Önen,Wafa Ben Jaballah",https://dl.acm.org/doi/pdf/10.1145/3564625.3568135,mohamad_mansouri_2022,https://github.com/MohamadMansouri/fault-tolerant-secure-agg,,200,,
ACSAC,2022,Compressed Federated Learning Based on Adaptive Local Differential Privacy,"Yinbin Miao, Rongpeng Xie, Xinghua Li, Ximeng Liu, Zhuo Ma, Robert H. Deng",https://dl.acm.org/doi/pdf/10.1145/3564625.3567973,yinbin_miao_2022,,,,,
ACSAC,2022,SpacePhish: The Evasion-space of Adversarial Attacks against Phishing Website Detectors using Machine Learning,"Giovanni Apruzzese, Mauro Conti, Ying Yuan",https://dl.acm.org/doi/pdf/10.1145/3564625.3567980,giovanni_apruzzese_2022,https://spacephish.github.io,,200,,
ACSAC,2022,Curiosity-Driven and Victim-Aware Adversarial Policies,"Chen Gong, Zhou Yang, Yunpeng Bai, Jieke Shi, Arunesh Sinha, Bowen Xu, David Lo, Xinwen Hou, Guoliang Fan",https://dl.acm.org/doi/pdf/10.1145/3564625.3564636,chen_gong_2022,https://github.com/soarsmu/Curiosity_in_Adversarial_Policy,,200,,
ACSAC,2022,Better Together: Attaining the Triad of Byzantine-robust Federated Learning via Local Update Amplification,"Liyue Shen, Yanjun Zhang, Jingwei Wang, Guangdong Bai",https://dl.acm.org/doi/pdf/10.1145/3564625.3564658,liyue_shen_2022,https://github.com/UQ-Trust-Lab/AgrAmplifier,,200,,
ACSAC,2022,MProbe: Make the code probing meaningless,"YongGang Li, Yeh-Ching Chung, Jinbiao Xing, Yu Bao, Guoyuan Lin",https://dl.acm.org/doi/pdf/10.1145/3564625.3567967,yonggang_li_2022,,,,,
ACSAC,2022,DitDetector: Bimodal Learning based on Deceptive Image and Text for Macro Malware Detection,"Jia Yan, Ming Wan, Xiangkun Jia, Lingyun Ying, Purui Su, Zhanyi Wang",https://dl.acm.org/doi/pdf/10.1145/3564625.3567982,jia_yan_2022,https://gitee.com/yjasper/dit-detector,,200,,
ACSAC,2022,View from Above: Exploring the Malware Ecosystem from the Upper DNS Hierarchy,"Aaron Faulkenberry, Athanasios Avgetidis, Zane Ma, Omar Alrawi, Charles Lever, Panagiotis Kintis, Fabian Monrose, Angelos D. Keromytis, Manos Antonakakis",https://dl.acm.org/doi/pdf/10.1145/3564625.3564646,aaron_faulkenberry_2022,,,,,
ACSAC,2022,A Recent Year On the Internet: Measuring and Understanding the Threats to Everyday Internet Devices,"Afsah Anwar, Yi Hui Chen, Roy Hodgman, Tom Sellers, Engin Kirda, Alina Oprea",https://dl.acm.org/doi/pdf/10.1145/3564625.3564649,afsah_anwar_2022,,,,,
ACSAC,2022,Make Data Reliable: An Explanation-powered Cleaning on Malware Dataset Against Backdoor Poisoning Attacks,"Xutong Wang, Chaoge Liu, Xiaohui Hu, Zhi Wang, Jie Yin, Xiang Cui",https://dl.acm.org/doi/pdf/10.1145/3564625.3564661,xutong_wang_2022,https://github.com/wxt406611016/MDR,,200,,
ACSAC,2022,Reconstruction Attack on Differential Private Trajectory Protection Mechanisms,"Erik Buchholz, Alsharif Abuadbba, Shuo Wang, Surya Nepal, Salil Subhash Kanhere",https://dl.acm.org/doi/pdf/10.1145/3564625.3564628,erik_buchholz_2022,https://github.com/erik-buchholz/RAoPT,,200,,
ACSAC,2022,Differentially Private Map Matching for Mobility Trajectories,"Ammar Haydari, Chen-Nee Chuah, Michael Zhang, Jane Macfarlane, Sean Peisert",https://dl.acm.org/doi/pdf/10.1145/3564625.3567974,ammar_haydari_2022,,,,,
ACSAC,2022,Parallel Small Polynomial Multiplication for Dilithium: A Faster Design and Implementation,"Jieyu Zheng, Feng He, Shiyu Shen, Chenxi Xue, Yunlei Zhao",https://dl.acm.org/doi/pdf/10.1145/3564625.3564629,jieyu_zheng_2022,https://github.com/zhengjieyu/Dilithium-smallpoly,,404,,
ACSAC,2022,CryptoGo: Automatic Detection of Go Cryptographic API Misuses,"Wenqing Li, Shijie Jia, Limin Liu, Fangyu Zheng, Yuan Ma, Jingqiang Lin",https://dl.acm.org/doi/pdf/10.1145/3564625.3567989,wenqing_li_2022,https://github.com/CryptoGoIIE/cryptogo,,404,,
ACSAC,2022,Closing the Loophole: Rethinking Reconstruction Attacks in Federated Learning from a Privacy Standpoint,"Seung Ho Na, Hyeong Gwon Hong, Junmo Kim, Seungwon Shin",https://dl.acm.org/doi/pdf/10.1145/3564625.3564657,seung_ho_na_2022,,,,,
ACSAC,2022,TyPro: Forward CFI for C-Style Indirect Function Calls Using Type Propagation,"Markus Bauer, Ilya Grishchenko, Christian Rossow",https://dl.acm.org/doi/pdf/10.1145/3564625.3564627,markus_bauer_2022,https://github.com/typro-type-propagation/TyPro-CFI,,200,,
ACSAC,2022,Practical Binary Code Similarity Detection with BERT-based Transferable Similarity Learning,"Sunwoo Ahn, Seonggwan Ahn, Hyungjoon Koo, Yunheung Paek",https://dl.acm.org/doi/pdf/10.1145/3564625.3567975,sunwoo_ahn_2022,https://github.com/asw0316/binshot,,200,,
ACSAC,2022,Snappy: Efficient Fuzzing with Adaptive and Mutable Snapshots,"Elia Geretto, Cristiano Giuffrida, Herbert Bos, Erik Van Der Kouwe",https://dl.acm.org/doi/pdf/10.1145/3564625.3564639,elia_geretto_2022,https://github.com/vusec/snappy,,200,,
ACSAC,2022,One Fuzz Doesn’t Fit All: Optimizing Directed Fuzzing via Target-tailored Program State Restriction,"Prashast Srivastava, Stefan Nagy, Matthew Hicks, Antonio Bianchi, Mathias Payer",https://dl.acm.org/doi/pdf/10.1145/3564625.3564643,prashast_srivastava_2022,https://github.com/HexHive/SieveFuzz,,200,,
ACSAC,2022,From Hindsight to Foresight: Enhancing Design Artifacts for Business Logic Flaw Discovery,"Carmen Cheh, Nicholas Tay, Binbin Chen",https://dl.acm.org/doi/pdf/10.1145/3564625.3564654,carmen_cheh_2022,https://github.com/cheh2/ACSAC-Artifacts,,200,,
ACSAC,2022,Assessing Model-free Anomaly Detection in Industrial Control Systems Against Generic Concealment Attacks,"Aless Erba, ro, Nils Ole Tippenhauer",https://dl.acm.org/doi/pdf/10.1145/3564625.3564633,alessandro_erba_2022,https://github.com/scy-phy/ICS_Generic_Concealment_Attacks,,200,,
ACSAC,2022,Spacelord: Private and Secure Smart Space Sharing,"Yechan Bae, Sarbartha Banerjee, Sangho Lee, Marcus Peinado",https://dl.acm.org/doi/pdf/10.1145/3564625.3564637,yechan_bae_2022,https://project-spacelord.github.io/acsac22-ae/,,200,,
ACSAC,2022,BayesImposter: Bayesian Estimation Based.bss Imposter Attack on Industrial Control Systems,"Anomadarshi Barua, Lelin Pan, Mohammad Abdullah Al Faruque",https://dl.acm.org/doi/pdf/10.1145/3564625.3564638,anomadarshi_barua_2022,https://sites.google.com/view/bayesmem/home,,200,,
ACSAC,2022,Ripples in the Pond: Transmitting Information through Grid Frequency Modulation,"Jan Sebastian Gotte,Liran Katzir,Bjorn Scheuermann",https://dl.acm.org/doi/pdf/10.1145/3564625.3564640,jan_sebastian_gotte_2022,,,,,
ACSAC,2022,Stepping out of the MUD: Contextual threat information for IoT devices with manufacturer-provided behavior profiles,"Morgese Zangr, Luca i, Thijs Van Ede, Tim Booij, Savio Sciancalepore, Luca Allodi, Andrea Continella",https://dl.acm.org/doi/pdf/10.1145/3564625.3564644,morgese_zangr_2022,https://github.com/lucamrgs/MUDscope,,200,,
ACSAC,2022,Transformer-Based Language Models for Software Vulnerability Detection,"Ch Thapa, ra, Seung Ick Jang, Muhammad Ejaz Ahmed, Seyit Camtepe, Josef Pieprzyk, Surya Nepal",https://dl.acm.org/doi/pdf/10.1145/3564625.3567985,ch_thapa_2022,https://bitbucket.csiro.au/users/jan087/repos/acsac-2022-submission/browse,,200,,
ACSAC,2022,Compact Abstract Graphs for Detecting Code Vulnerability with GNN Models,"Yu Luo, Weifeng Xu, Dianxiang Xu",https://dl.acm.org/doi/pdf/10.1145/3564625.3564655,yu_luo_2022,,,,,
ACSAC,2022,Boosting Neural Networks to Decompile Optimized Binaries,"Ying Cao, Ruigang Liang, Kai Chen, Peiwei Hu",https://dl.acm.org/doi/pdf/10.1145/3564625.3567998,ying_cao_2022,https://github.com/zijiancogito/neur-dp-data.git,,,,
ACSAC,2022,SLOPT: Bandit Optimization Framework for Mutation-Based Fuzzing,"Yuki Koike, Hiroyuki Katsura, Hiromu Yakura, Yuma Kurogome",https://dl.acm.org/doi/pdf/10.1145/3564625.3564659,yuki_koike_2022,https://github.com/RICSecLab/SLOPTAFLpp,,200,,
ACSAC,2022,Alphuzz: Monte Carlo Search on Seed-Mutation Tree for Coverage-Guided Fuzzing,"Yiru Zhao, Xiaoke Wang, Lei Zhao, Yueqiang Cheng, Heng Yin",https://dl.acm.org/doi/pdf/10.1145/3564625.3564660,yiru_zhao_2022,https://github.com/zzyyrr/Alphuzz_overview,,200,,
ACSAC,2022,On the Implications of Spoofing and Jamming Aviation Datalink Applications,"Harshad Sathaye, Guevara Noubir, Aanjhan Ranganathan",https://dl.acm.org/doi/pdf/10.1145/3564625.3564651,harshad_sathaye_2022,,,,,
ACSAC,2022,You have been warned: Abusing 5G’s Warning and Emergency Systems,"Evangelos Bitsikas,Christina Popper",https://dl.acm.org/doi/pdf/10.1145/3564625.3568000,evangelos_bitsikas_2022,,,,,
ACSAC,2022,Analysis of Payment Service Provider SDKs in Android,"Samin Yaseer Mahmud, K. Virgil English, Seaver Thorn, William Enck, Adam Oest, Muhammad Saad",https://dl.acm.org/doi/pdf/10.1145/3564625.3564641,yaseer_mahmud_2022,https://github.com/wspr-ncsu/aardroid,,200,,
ACSAC,2022,User Perceptions of the Privacy and Usability of Smart DNS,"Rahel A. Fainchtein, Adam J. Aviv, Micah Sherr",https://dl.acm.org/doi/pdf/10.1145/3564625.3567978,rahel_fainchtein_2022,https://github.com/GUSecLab/smartdns-study/blob/main/analysis/qualitative_analysis/dns_knowledge_explanation.md,,200,,
ACSAC,2022,User Perceptions of Five-Word Passwords,"Xiaoyuan Wu, Collins W. Munyendo, Eddie Cosic, Genevieve A. Flynn, Olivia Legault, Adam J. Aviv",https://dl.acm.org/doi/pdf/10.1145/3564625.3567981,xiaoyuan_wu_2022,https://github.com/gwusec/2022-ACSAC-Five-word-Passwords,,200,,
ACSAC,2022,A Qualitative Evaluation of Reverse Engineering Tool Usability,"James Mattei, Madeline McLaughlin, Samantha Katcher, Daniel Votipka",https://dl.acm.org/doi/pdf/10.1145/3564625.3567993,james_mattei_2022,https://github.com/James-Mattei/RE-Tool-Usability-Artifacts,,200,,
ACSAC,2022,AFLGuard: Byzantine-robust Asynchronous Federated Learning,"Minghong Fang, Jia Liu, Neil Zhenqiang Gong, Elizabeth S. Bentley",https://dl.acm.org/doi/pdf/10.1145/3564625.3567991,minghong_fang_2022,,,,,
ACSAC,2022,Squeezing More Utility via Adaptive Clipping on Differentially Private Gradients in Federated Meta-Learning,"Ning Wang, Yang Xiao, Yimin Chen, Ning Zhang, Wenjing Lou, Y. Thomas Hou",https://dl.acm.org/doi/pdf/10.1145/3564625.3564652,ning_wang_2022,https://github.com/ning-wang1/DPFedMeta,,200,,
ACSAC,2022,Drone Authentication via Acoustic Fingerprint,"Yufeng Diao, Yichi Zhang, Guodong Zhao, Mohamed Khamis",https://dl.acm.org/doi/pdf/10.1145/3564625.3564653,yufeng_diao_2022,https://github.com/Yufeng-Diao/Drone-Authentication-via-Acoustic-Fingerprint,,200,,
ACSAC,2022,NeuGuard: Lightweight Neuron-Guided Defense against Membership Inference Attacks,"Nuo Xu, Binghui Wang, Ran Ran, Wujie Wen, Parv Venkitasubramaniam",https://dl.acm.org/doi/pdf/10.1145/3564625.3567986,nuo_xu_2022,https://github.com/nux219/NeuGuard,,200,,
ACSAC,2022,More is Better (Mostly): On the Backdoor Attacks in Federated Graph Neural Networks,"Jing Xu, Rui Wang, Stefanos Koffas, Kaitai Liang, Stjepan Picek",https://dl.acm.org/doi/pdf/10.1145/3564625.3567999,jing_xu_2022,https://github.com/xujing1994/bkd_fedgnn,,200,,
ACSAC,2022,ZeroDNS: Towards Better Zero Trust Security using DNS,"Levente Csikor, Ramach, Sriram ran, Anantharaman Lakshminarayanan",https://dl.acm.org/doi/pdf/10.1145/3564625.3567968,levente_csikor_2022,,,,,
ACSAC,2022,Are There Wireless Hidden Cameras Spying on Me?,"Jeongyoon Heo, Sangwon Gil, Youngman Jung, Jinmok Kim, Donguk Kim, Woojin Park, Yongdae Kim, Kang G. Shin, Choong-Hoon Lee",https://dl.acm.org/doi/pdf/10.1145/3564625.3564632,jeongyoon_heo_2022,,,,,
ACSAC,2022,"If You Can’t Beat Them, Pay Them: Bitcoin Protection Racket is Profitable","Zheng Yang, Chao Yin, Junming Ke, Tien Tuan Anh Dinh, Jianying Zhou",https://dl.acm.org/doi/pdf/10.1145/3564625.3567983,zheng_yang_2022,,,,,
ACSAC,2022,Interaction matters: a comprehensive analysis and a dataset of hybrid IoT/OT honeypots,"Shreyas Srinivasa, Jens Myrup Pedersen, Emmanouil Vasilomanolakis",https://dl.acm.org/doi/pdf/10.1145/3564625.3564645,shreyas_srinivasa_2022,,,,,
ACSAC,2022,StateDiver: Testing Deep Packet Inspection Systems with State-Discrepancy Guidance,"Zhechang Zhang, Bin Yuan, Kehan Yang, Deqing Zou, Hai Jin",https://dl.acm.org/doi/pdf/10.1145/3564625.3564650,zhechang_zhang_2022,https://github.com/CGCL-codes/StateDiver,,200,,
ACSAC,2022,"MADDC: Multi-Scale Anomaly Detection, Diagnosis and Correction for Discrete Event Logs","Xiaolei Wang, Lin Yang, Dongyang Li, Linru Ma, Yongzhong He, Junchao Xiao, Jiyuan Liu, Yuexiang Yang",https://dl.acm.org/doi/pdf/10.1145/3564625.3567972,xiaolei_wang_2022,https://github.com/040840308/MADDC/tree/master,,200,,
ACSAC,2022,ENIDrift: A Fast and Adaptive Ensemble System for Network Intrusion Detection under Real-world Drift,Xian Wang,https://dl.acm.org/doi/pdf/10.1145/3564625.3567992,xian_wang_2022,https://github.com/X1anWang/ENIDrift-Artifact,,200,,
ACSAC,2022,Towards Enhanced EEG-based Authentication with Motor Imagery Brain-Computer Interface,"Bingkun Wu, Weizhi Meng, Wei-Yang Chiu",https://dl.acm.org/doi/pdf/10.1145/3564625.3564656,bingkun_wu_2022,https://github.com/BKAUTO/EEG-Biometric,,200,,
ACSAC,2022,FAuST: Striking a Bargain between Forensic Auditing’s Security and Throughput,"Muhammad Adil Inam, Akul Goyal, Jason Liu, Jaron Mink, Noor Michael, Sneha Gaur, Adam Bates, Wajih Ul Hassan",https://dl.acm.org/doi/pdf/10.1145/3564625.3567990,muhammad_inam_2022,https://bitbucket.org/sts-lab/faust,,200,,
ACSAC,2022,RAPID: Real-Time Alert Investigation with Context-aware Prioritization for Efficient Threat Discovery,"Yushan Liu, Xiaokui Shu, Yixin Sun, Jiyong Jang, Prateek Mittal",https://dl.acm.org/doi/pdf/10.1145/3564625.3567997,yushan_liu_2022,,,,,
ACSAC,2022,DF-SCA: Dynamic Frequency Side Channel Attacks are Practical,"Debopriya Roy Dipta, Berk Gulmezoglu",https://dl.acm.org/doi/pdf/10.1145/3564625.3567979,debopriya_dipta_2022,https://github.com/Diptakuet/DF-SCA-Dynamic-Frequency-Side-Channel-Attacks-are-Practical,,200,,
ACSAC,2022,POPKORN: Popping Windows Kernel Drivers At Scale,"Rajat Gupta, Lukas Patrick Dresel, Noah Spahn, Giovanni Vigna, Christopher Kruegel, Taesoo Kim",https://dl.acm.org/doi/pdf/10.1145/3564625.3564631,rajat_gupta_2022,https://github.com/ucsb-seclab/popkorn-artifact,,200,,
ACSAC,2022,Making Memory Account Accountable: Analyzing and Detecting Memory Missing-account bugs for Container Platforms,"Yutian Yang, Wenbo Shen, Xun Xie, Kangjie Lu, Mingsen Wang, Tianyu Zhou, Chenggang Qin, Wang Yu, Kui Ren",https://dl.acm.org/doi/pdf/10.1145/3564625.3564634,yutian_yang_2022,https://github.com/ZJU-SEC/MANTA,,200,,
ACSAC,2022,DeView: Confining Progressive Web Applications by Debloating Web APIs,"ChangSeok Oh, Sangho Lee, Chenxiong Qian, Hyungjoon Koo, Wenke Lee",https://dl.acm.org/doi/pdf/10.1145/3564625.3567987,changseok_oh_2022,https://github.com/shivamidow/deview,,200,,
ACSAC,2022,No Signal Left to Chance: Driving Browser Extension Analysis by Download Patterns,"Pablo Picazo-Sanchez, Benjamin Eriksson, Andrei Sabelfeld",https://dl.acm.org/doi/pdf/10.1145/3564625.3567988,pablo_sanchez_2022,https://zenodo.org/records/7056322,,200,,
ACSAC,2022,Accept All Exploits: Exploring the Security Impact of Cookie Banners,"David Klein, Marius Musch, Thomas Barber, Moritz Kopmann, Martin Johns",https://dl.acm.org/doi/pdf/10.1145/3564625.3564647,david_klein_2022,,,,,
ACSAC,2022,Trebiz: Byzantine Fault Tolerance with Byzantine Merchants,"Xiaohai Dai, Liping Huang, Jiang Xiao, Zhaonan Zhang, Xia Xie, Hai Jin",https://dl.acm.org/doi/pdf/10.1145/3564625.3567976,xiaohai_dai_2022,https://github.com/treble-h/trebiz,,200,,
ACSAC,2022,ArchiveSafe LT: Secure Long-term Archiving System,"Moe Sabry, Reza Samavi",https://dl.acm.org/doi/pdf/10.1145/3564625.3564635,moe_sabry_2022,https://github.com/samavi/pubs/tree/main/ArchiveSafeLT,,,,
ACSAC,2022,Heimdallr: Fingerprinting SD-WAN Control-Plane Architecture via Encrypted Control Traffic,"Minjae Seo, Jaehan Kim, Eduard Marin, Myoungsung You, Taejune Park, Seungsoo Lee, Seungwon Shin, Jinwoo Kim",https://dl.acm.org/doi/pdf/10.1145/3564625.3564642,minjae_seo_2022,,,,,
ACSAC,2022,iService: Detecting and Evaluating the Impact of Confused Deputy Problem in AppleOS,"Yizhuo Wang, Yikun Hu, Xuangan Xiao, Dawu Gu",https://dl.acm.org/doi/pdf/10.1145/3564625.3568001,yizhuo_wang_2022,,,,,
ACSAC,2022,MoLE: Mitigation of Side-channel Attacks against SGX via Dynamic Data Location Escape,"Fan Lang, Wei Wang, Lingjia Meng, Jingqiang Lin, Qiongxiao Wang, Linli Lu",https://dl.acm.org/doi/pdf/10.1145/3564625.3568002,fan_lang_2022,,,,,
ACSAC,2022,CoCoTPM: Trusted Platform Modules for Virtual Machines in Confidential Computing Environments,"Joana Pecholt, Sascha Wessel",https://dl.acm.org/doi/pdf/10.1145/3564625.3564648,joana_pecholt_2022,,,,,
ACSAC,2023,PhishReplicant: A Language Model-based Approach to Detect Generated Squatting Domain Names,"Koide, Takashi and Fukushi, Naoki and Nakano, Hiroki and Chiba, Daiki",https://dl.acm.org/doi/pdf/10.1145/3627106.3627111,takashi_koide_2023,https://github.com/tkoide398/PhishReplicant,,200,,
ACSAC,2023,From Attachments to SEO: Click Here to Learn More about Clickbait PDFs!,"Stivala, Giada and Abdelnabi, Sahar and Mengascini, Andrea and Graziano, Mariano and Fritz, Mario and Pellegrino, Giancarlo",https://dl.acm.org/doi/pdf/10.1145/3627106.3627172,giada_stivala_2023,https://www.kaggle.com/datasets/emerald101/from-attachments-to-seo,,,,
ACSAC,2023,Scamdog Millionaire: Detecting E-commerce Scams in the Wild,"Kotzias, Platon and Roundy, Kevin and Pachilakis, Michalis and Sanchez-Rola, Iskander and Bilge, Leyla",https://dl.acm.org/doi/pdf/10.1145/3627106.3627184,platon_kotzias_2023,,,,,
ACSAC,2023,When Push Comes to Shove: Empirical Analysis of Web Push Implementations in the Wild,"Carboneri, Alberto and Ghasemisharif, Mohammad and Karami, Soroush and Polakis, Jason",https://dl.acm.org/doi/pdf/10.1145/3627106.3627186,alberto_carboneri_2023,,,,,
ACSAC,2023,Triereme: Speeding up hybrid fuzzing through efficient query scheduling,"Geretto, Elia and Hohnerlein, Julius and Giuffrida, Cristiano and Bos, Herbert and van der Kouwe, Erik and v. Gleissenthall, Klaus",https://dl.acm.org/doi/pdf/10.1145/3627106.3627173,elia_geretto_2023,https://github.com/vusec/triereme,,200,,
ACSAC,2023,On the Feasibility of Cross-Language Detection of Malicious Packages in npm and PyPI,"Ladisa, Piergiorgio and Ponta, Serena Elisa and Ronzoni, Nicola and Martinez, Matias and Barais, Olivier",https://dl.acm.org/doi/pdf/10.1145/3627106.3627138,piergiorgio_ladisa_2023,https://github.com/SAP-samples/cross-language-detection-artifacts,,200,,
ACSAC,2023,Artemis: Defanging Software Supply Chain Attacks in Multi-repository Update Systems,"Moore, Marina and Kuppusamy, Trishank Karthik and Cappos, Justin",https://dl.acm.org/doi/pdf/10.1145/3627106.3627129,marina_moore_2023,https://github.com/mnm678/artemis-artifacts,,200,,
ACSAC,2023,ANDetect: A Third-party Ad Network Libraries Detection Framework for Android Applications,"Xinyu, Liu and Ze, Jin and Jiaxi, Liu and Wei, Liu and Xiaoxi, Wang and Qixu, Liu",https://dl.acm.org/doi/pdf/10.1145/3627106.3627182,xinyu_liu_2023,https://github.com/shwenzhang/AndResGuard,,200,,
ACSAC,2023,Delegation of TLS Authentication to CDNs using Revocable Delegated Credentials,"Yoon, Daegeun and Chung, Taejoong and Kim, Yongdae",https://dl.acm.org/doi/pdf/10.1145/3627106.3627144,daegeun_yoon_2023,https://github.com/revtls/revtls,,200,,
ACSAC,2023,Domain and Website Attribution beyond WHOIS,"Silvia Sebastian,Raluca-Georgia Diugan,Juan Caballero,Iskander Sanchez-Rola,Leyla Bilge",https://dl.acm.org/doi/pdf/10.1145/3627106.3627190,silvia_sebastian_2023,,,,,
ACSAC,2023,FS3: Few-Shot and Self-Supervised Framework for Efficient Intrusion Detection in Internet of Things Networks,"Ayesha S., Dina and A.B., Siddique and D., Manivannan",https://dl.acm.org/doi/pdf/10.1145/3627106.3627193,ayesha_dina_2023,https://github.com/MultifacetedIntrusionDetection/ID-FS3,,200,,
ACSAC,2023,An Empirical Analysis of Enterprise-Wide Mandatory Password Updates,"Ariana, Mirian and Grant, Ho and Stefan, Savage and Geoffrey M., Voelker",https://dl.acm.org/doi/pdf/10.1145/3627106.3627198,ariana_mirian_2023,,,,,
ACSAC,2023,SealClub: Computer-aided Paper Document Authentication,"Ochoa Martin,Vanegas Hernán,Toro-Pozo Jorge,Basin David",https://dl.acm.org/doi/pdf/10.1145/3627106.3627176,martin_ochoa_2023,https://github.com/hdvanegasm/sealclub-artifacts,,200,,
ACSAC,2023,Lightweight Privacy-Preserving Proximity Discovery for Remotely-Controlled Drones,"Pietro, Tedeschi and Savio, Sciancalepore and Roberto, Di Pietro",https://dl.acm.org/doi/pdf/10.1145/3627106.3627174,pietro_tedeschi_2023,https://anonymous.4open.science/r/lppd-CC94/,,,,
ACSAC,2023,Unleashing IoT Security: Assessing the Effectiveness of Best Practices in Protecting Against Threats,"Philipp Putz,Richard Mitev,Markus Miettinen,Ahmad-Reza Sadeghi",https://dl.acm.org/doi/pdf/10.1145/3627106.3627133,philipp_putz_2023,,,,,
ACSAC,2023,A Tagging Solution to Discover IoT Devices in Apartments,"Kaplan, Berkay and Lopez-Toledo, Israel J and Gunter, Carl and Qian, Jingyu",https://dl.acm.org/doi/pdf/10.1145/3627106.3627108,berkay_kaplan_2023,,,,,
ACSAC,2023,Hades: Practical Decentralized Identity with Full Accountability and Fine-grained Sybil-resistance,"Wang, Ke and Gao, Jianbo and Wang, Qiao and Zhang, Jiashuo and Li, Yue and Guan, Zhi and Chen, Zhong",https://dl.acm.org/doi/pdf/10.1145/3627106.3627110,ke_wang_2023,https://github.com/didnet/Hades,,200,,
ACSAC,2023,Log2Policy: An Approach to Generate Fine-Grained Access Control Rules for Microservices from Scratch,"Xu, Shaowen and Zhou, Qihang and Huang, Heqing and Jia, Xiaoqi and Du, Haichao and Chen, Yang and Xie, Yamin",https://dl.acm.org/doi/pdf/10.1145/3627106.3627137,shaowen_xu_2023,,,,,
ACSAC,2023,The Queen's Guard: A Secure Enforcement of Fine-grained Access Control In Distributed Data Analytics Platforms,"Shaon, Fahad and Rahaman, Sazzadur and Kantarcioglu, Murat",https://dl.acm.org/doi/pdf/10.1145/3627106.3627132,fahad_shaon_2023,,,,,
ACSAC,2023,"OAuth 2.0 Redirect URI Validation Falls Short, Literally","Innocenti, Tommaso and Golinelli, Matteo and Onarlioglu, Kaan and Mirheidari, Ali and Crispo, Bruno and Kirda, Engin",https://dl.acm.org/doi/pdf/10.1145/3627106.3627140,tommaso_innocenti_2023,https://github.com/innotommy/OAuthpaper-code,,200,,Nathaniel
ACSAC,2023,Secure and Lightweight Over-the-Air Software Update Distribution for Connected Vehicles,"Plappert, Christian and Fuchs, Andreas",https://dl.acm.org/doi/pdf/10.1145/3627106.3627135,christian_plappert_2023,https://github.com/cplappert/update-distribution,,,,
